time,open,high,low,close,Average True Range,Tick value,Tick Size
2019-06-20,201.97,208.55,201.97,206.95,5.4535,4.2,0.01
2019-06-21,207.86,211.31,206.11,209.86,5.236,4.2,0.01
2019-06-24,210.96,211.64,207.46,209.34,5.23,4.2,0.01
2019-06-25,208.92,212.66,207.73,210.76,5.2375,4.2,0.01
2019-06-26,212.43,216.04,212.03,215.4,5.271,4.2,0.01
2019-06-27,214.88,215.24,213.08,213.78,5.0395,4.2,0.01
2019-06-28,213.54,214.94,210.07,211.6,4.832,4.2,0.01
2019-07-01,213.22,216.52,210.95,212.98,4.821,4.2,0.01
2019-07-02,212.87,213.68,205.8,206.23,4.9995,4.2,0.01
2019-07-03,207.16,208.43,205.1,207.51,4.769,4.2,0.01
2019-07-05,207.86,208.61,204.56,207.99,4.6905,4.2,0.01
2019-07-08,208.28,209.52,206.45,207.11,4.6175,4.2,0.01
2019-07-09,206.66,209.71,206.3,208.62,4.593,4.2,0.01
2019-07-10,209,216.93,209,216.66,4.885,4.2,0.01
2019-07-11,216.47,219.28,215.13,215.43,4.8405,4.2,0.01
2019-07-12,215.62,216.46,214.64,215.55,4.62,4.2,0.01
2019-07-15,215.14,216.35,212.17,212.87,4.64,4.2,0.01
2019-07-16,212.1,215.04,206.91,208.19,4.8555,4.2,0.01
2019-07-17,207.48,210.73,206.28,206.97,4.763,4.2,0.01
2019-07-18,207.11,209.1,202.84,203.87,4.9355,4.2,0.01
2019-07-19,205.79,208.37,204.74,206.55,4.7945,4.2,0.01
2019-07-22,207.13,210.41,206.96,207.61,4.7275,4.2,0.01
2019-07-23,207.68,210.75,206.22,209.85,4.745,4.2,0.01
2019-07-24,210.21,212.39,206.92,208.6,4.772,4.2,0.01
2019-07-25,208.41,210.61,208.32,209.15,4.6225,4.2,0.01
2019-07-26,208.49,210.11,207.71,208.21,4.6265,4.2,0.01
2019-07-29,208.07,209.69,207.41,208.91,4.497,4.2,0.01
2019-07-30,209.07,213.39,208.99,212.14,4.4425,4.2,0.01
2019-07-31,213.22,214.35,212,213.95,4.166,4.2,0.01
2019-08-01,212.25,212.69,201.06,202.17,4.644,4.2,0.01
2019-08-02,203.97,208.17,203.65,205.9,4.7415,4.2,0.01
2019-08-05,204.4,204.81,199.85,200.44,4.8905,4.2,0.01
2019-08-06,201,202.45,198.5,199.28,4.9175,4.2,0.01
