time,open,high,low,close,Average True Range,Tick value,Tick size,JPYUSD FX
2017-08-25,17570,17680,17530,17660,183.5,10000,10,0.009144
2017-08-28,17650,17740,17610,17640,179,10000,10,0.009152
2017-08-29,17610,17690,17470,17590,185.5,10000,10,0.009112
2017-08-30,17540,17740,17450,17730,196.5,10000,10,0.009071
2017-08-31,17760,17900,17700,17900,199,10000,10,0.009093
2017-09-01,17890,17950,17820,17900,199.5,10000,10,0.00907
2017-09-04,17920,17940,17660,17680,209,10000,10,0.009116
2017-09-05,17670,17780,17560,17640,213.5,10000,10,0.00919
2017-09-06,17640,17670,17450,17540,219,10000,10,0.009156
2017-09-07,17520,17680,17500,17590,208.5,10000,10,0.009221
2017-09-08,17580,17680,17420,17480,213.5,10000,10,0.009273
2017-09-11,17440,17760,17420,17750,212,10000,10,0.009141
2017-09-12,17790,17990,17760,17970,209.5,10000,10,0.009077
2017-09-13,17990,18100,17980,18030,209,10000,10,0.009051
2017-09-14,18030,18120,17990,18030,208.5,10000,10,0.009071
2017-09-15,18000,18140,17970,18130,203,10000,10,0.009023
2017-09-19,18120,18530,18110,18490,212,10000,10,0.008961
2017-09-20,18460,18560,18410,18480,211,10000,10,0.008913
2017-09-21,18500,18710,18460,18560,212.5,10000,10,0.008891
2017-09-22,18600,18630,18460,18520,214,10000,10,0.008929
2017-09-25,18510,18660,18490,18610,215,10000,10,0.008951
2017-09-26,18600,18620,18440,18490,217.5,10000,10,0.00891
2017-09-27,18520,18660,18510,18660,215,10000,10,0.008863
2017-09-28,18680,18770,18630,18730,207.5,10000,10,0.008901
2017-09-29,18710,18710,18610,18700,203.5,10000,10,0.008887
2017-10-02,18670,18760,18650,18750,202.5,10000,10,0.008868
2017-10-03,18750,18970,18710,18940,201.5,10000,10,0.008862
2017-10-04,18940,19030,18910,18970,196.5,10000,10,0.008869
2017-10-05,18960,19020,18930,18980,190,10000,10,0.008864
2017-10-06,18970,19060,18940,19050,187,10000,10,0.008877
2017-10-10,19050,19170,18970,19170,184,10000,10,0.008893
2017-10-11,19170,19250,19080,19210,175.5,10000,10,0.008889
2017-10-12,19200,19340,19180,19290,171.5,10000,10,0.008906
2017-10-13,19290,19560,19260,19500,180,10000,10,0.008942
2017-10-16,19480,19700,19470,19610,185,10000,10,0.008913
2017-10-17,19590,19740,19570,19690,185,10000,10,0.008913
2017-10-18,19690,19760,19650,19690,169.5,10000,10,0.008855
2017-10-19,19700,19860,19680,19810,171,10000,10,0.008886
2017-10-20,19760,19840,19550,19790,173,10000,10,0.008808
2017-10-23,19810,20100,19800,20080,180,10000,10,0.008816
2017-10-24,20070,20180,19950,20150,183,10000,10,0.008779
2017-10-25,20170,20270,19990,20100,188,10000,10,0.008792
2017-10-26,20120,20170,19930,20110,191.5,10000,10,0.008772
2017-10-27,20120,20390,20090,20390,199.5,10000,10,0.008797
2017-10-30,20420,20470,20260,20360,204,10000,10,0.008836
2017-10-31,20370,20380,20180,20290,208.5,10000,10,0.0088
2017-11-01,20330,20810,20320,20770,221.5,10000,10,0.008758
2017-11-02,20810,20940,20740,20820,225.5,10000,10,0.008766
2017-11-06,20850,21000,20700,20940,236,10000,10,0.008794
2017-11-07,20940,21330,20860,21330,253.5,10000,10,0.008771
2017-11-08,21310,21340,21100,21280,255.5,10000,10,0.008782
2017-11-09,21250,21770,20860,21240,292.5,10000,10,0.008813
2017-11-10,21230,21290,20660,20860,316,10000,10,0.008808
2017-11-13,20830,20970,20610,20620,319,10000,10,0.008801
2017-11-14,20620,20890,20450,20770,329.5,10000,10,0.008814
2017-11-15,20780,20830,20350,20380,345,10000,10,0.008859
2017-11-16,20320,20770,20170,20750,369.5,10000,10,0.008845
2017-11-17,20820,21110,20660,20790,383,10000,10,0.008919
2017-11-20,20830,20840,20550,20580,383,10000,10,0.008879
2017-11-21,20560,20910,20500,20790,388,10000,10,0.008893
2017-11-22,20780,21030,20770,20920,389.5,10000,10,0.008991
2017-11-24,20940,20990,20690,20920,390.5,10000,10,0.008968
2017-11-27,20920,21030,20760,20840,392,10000,10,0.009
2017-11-28,20860,20930,20710,20840,388,10000,10,0.00897
2017-11-29,20850,21010,20840,20960,386,10000,10,0.008934
2017-11-30,20960,21140,20850,21100,390.5,10000,10,0.008886
2017-12-01,21110,21340,21010,21120,381,10000,10,0.008912
2017-12-04,21170,21210,20710,21050,396,10000,10,0.008896
2017-12-05,21110,21140,20860,20950,395,10000,10,0.008881
2017-12-06,20950,20980,20430,20510,399,10000,10,0.008905
2017-12-07,20460,20890,20370,20850,413,10000,10,0.008843
2017-12-08,20870,21160,20790,21150,386,10000,10,0.008813
2017-12-11,21160,21280,21110,21250,363,10000,10,0.008806
2017-12-12,21250,21330,21160,21200,353.5,10000,10,0.008807
2017-12-13,21190,21300,21010,21060,346,10000,10,0.008886
2017-12-14,21090,21160,20960,20990,332,10000,10,0.008897
2017-12-15,21030,21080,20800,20880,316,10000,10,0.00888
2017-12-18,20880,21250,20830,21240,314.5,10000,10,0.008885
2017-12-19,21260,21340,21150,21160,309.5,10000,10,0.008859
2017-12-20,21170,21260,21130,21220,295.5,10000,10,0.008819
2017-12-21,21240,21260,21050,21160,293,10000,10,0.008824
2017-12-22,21180,21260,21130,21210,284.5,10000,10,0.008827
2017-12-25,21210,21280,21180,21240,276,10000,10,0.00883
2017-12-26,21240,21280,21200,21210,269,10000,10,0.008831
2017-12-27,21220,21300,21210,21250,265,10000,10,0.008822
2017-12-28,21240,21320,21080,21140,262.5,10000,10,0.00886
2017-12-29,21150,21240,21100,21110,253,10000,10,0.008874
2018-01-04,21120,21850,21080,21770,266.5,10000,10,0.008869
2018-01-05,21790,22090,21780,22080,268.5,10000,10,0.008844
2018-01-09,22110,22360,22060,22220,256,10000,10,0.008877
2018-01-10,22230,22290,22070,22160,241,10000,10,0.008974
2018-01-11,22090,22110,21900,22010,235.5,10000,10,0.008987
2018-01-12,22030,22120,21930,22000,236.5,10000,10,0.009006
2018-01-15,22020,22190,21990,22080,238,10000,10,0.009047
2018-01-16,22080,22310,22030,22310,237.5,10000,10,0.009054
2018-01-17,22310,22350,22000,22180,245,10000,10,0.008986
2018-01-18,22210,22490,22050,22130,253,10000,10,0.009001
2018-01-19,22150,22230,22060,22160,240.5,10000,10,0.009023
2018-01-22,22160,22250,22030,22150,242,10000,10,0.009014
2018-01-23,22160,22500,22120,22480,254.5,10000,10,0.009066
2018-01-24,22510,22530,22230,22270,259,10000,10,0.009156
2018-01-25,22290,22300,21950,22020,270,10000,10,0.00914
2018-01-26,22050,22150,21800,21990,282.5,10000,10,0.009208
2018-01-29,21930,22140,21890,21970,291,10000,10,0.009178
2018-01-30,21990,22000,21570,21620,308,10000,10,0.009193
2018-01-31,21640,21730,21430,21450,311,10000,10,0.009159
2018-02-01,21480,21850,21480,21800,324,10000,10,0.00914
2018-02-02,21820,21850,21460,21680,305,10000,10,0.009078
2018-02-05,21670,21680,20920,21010,327,10000,10,0.009165
2018-02-06,21050,21100,19410,19870,396.5,10000,10,0.009128
2018-02-07,20010,20700,19820,19970,429.5,10000,10,0.009146
2018-02-08,20020,20520,19800,20300,452.5,10000,10,0.009196
2018-02-09,20280,20350,19410,19720,490,10000,10,0.00919
2018-02-13,20010,20050,19530,19530,506,10000,10,0.009275
2018-02-14,19530,19710,19260,19540,514.5,10000,10,0.009345
2018-02-15,19590,19920,19290,19810,528.5,10000,10,0.009424
2018-02-16,19820,20210,19670,20100,533.5,10000,10,0.00941
2018-02-19,20120,20510,20100,20460,545.5,10000,10,0.009381
2018-02-20,20450,20480,20170,20290,550,10000,10,0.009317
2018-02-21,20270,20530,20150,20330,550,10000,10,0.009279
2018-02-22,20330,20470,19950,20020,561,10000,10,0.009367
2018-02-23,20050,20280,19960,20270,559.5,10000,10,0.009356
2018-02-26,20300,20590,20160,20580,563.5,10000,10,0.009351
2018-02-27,20530,20870,20520,20740,568.5,10000,10,0.009317
2018-02-28,20700,20770,20430,20460,564,10000,10,0.009374
2018-03-01,20480,20540,20000,20000,576,10000,10,0.009413
2018-03-02,20060,20100,19380,19490,592,10000,10,0.009457
2018-03-05,19490,19530,19050,19350,596.5,10000,10,0.009416
2018-03-06,19250,19910,19210,19810,593.5,10000,10,0.009424
2018-03-07,19810,20120,19500,19500,540,10000,10,0.009428
2018-03-08,19530,19820,19530,19690,512,10000,10,0.009414
2018-03-09,19680,20210,19630,19840,505,10000,10,0.009362
2018-03-12,19830,20300,19800,20210,483,10000,10,0.009397
2018-03-13,20210,20290,20000,20290,471.5,10000,10,0.009383
2018-03-14,20290,20410,19970,20100,471,10000,10,0.009405
2018-03-15,20110,20220,19850,20130,458,10000,10,0.009404
2018-03-16,20150,20190,19920,19930,444.5,10000,10,0.009435
2018-03-19,19920,20000,19660,19760,441,10000,10,0.009426
2018-03-20,19740,19840,19390,19660,448,10000,10,0.009386
2018-03-22,19720,19890,19610,19870,443,10000,10,0.009498
2018-03-23,19830,19830,18830,18840,469,10000,10,0.009547
2018-03-26,18900,19110,18630,18970,477,10000,10,0.009487
2018-03-27,18990,19640,18840,19600,495.5,10000,10,0.009494
2018-03-28,19600,19670,19100,19520,506.5,10000,10,0.009359
2018-03-29,19470,19820,19360,19700,512.5,10000,10,0.009395
2018-03-30,19700,20120,19670,19950,508,10000,10,0.009409
2018-04-02,19920,20090,19830,19920,485,10000,10,0.009443
2018-04-03,19890,19940,19410,19810,487.5,10000,10,0.00938
2018-04-04,19840,20010,19710,19830,467.5,10000,10,0.009365
2018-04-05,19770,20230,19520,20140,472,10000,10,0.009312
2018-04-06,20210,20410,20030,20130,475,10000,10,0.009352
2018-04-09,20170,20230,19790,20220,468,10000,10,0.009365
2018-04-10,20210,20450,20020,20350,464.5,10000,10,0.009328
2018-04-11,20330,20410,20160,20160,462.5,10000,10,0.009364
2018-04-12,20180,20250,20050,20150,450.5,10000,10,0.009316
2018-04-13,20160,20400,20110,20300,446.5,10000,10,0.009315
2018-04-16,20320,20410,20180,20340,444.5,10000,10,0.009336
2018-04-17,20320,20380,20260,20320,433.5,10000,10,0.009346
2018-04-18,20300,20690,20290,20670,431,10000,10,0.009325
2018-04-19,20660,20850,20580,20690,430.5,10000,10,0.009314
2018-04-20,20670,20760,20540,20650,389.5,10000,10,0.009289
2018-04-23,20630,20700,20540,20590,373.5,10000,10,0.009199
2018-04-24,20550,20790,20510,20770,347.5,10000,10,0.00919
2018-04-25,20780,20840,20450,20710,338.5,10000,10,0.009139
2018-04-26,20740,20880,20640,20810,327.5,10000,10,0.009149
2018-04-27,20800,21000,20770,21000,316.5,10000,10,0.00917
2018-05-01,21000,21050,20900,20990,311,10000,10,0.009102
2018-05-02,21000,21070,20910,20960,292.5,10000,10,0.009104
2018-05-07,20970,21020,20840,20940,286.5,10000,10,0.009166
2018-05-08,20930,21060,20900,21010,259,10000,10,0.009164
2018-05-09,21010,21010,20850,20910,248,10000,10,0.009112
2018-05-10,20930,21030,20900,20990,232.5,10000,10,0.009141
2018-05-11,20990,21270,20960,21220,226.5,10000,10,0.009142
2018-05-14,21200,21380,21160,21350,225,10000,10,0.00912
2018-05-15,21360,21400,21290,21310,220.5,10000,10,0.009062
2018-05-16,21320,21320,21190,21230,212.5,10000,10,0.009058
2018-05-17,21220,21370,21190,21330,210,10000,10,0.009028
2018-05-18,21340,21450,21330,21420,210,10000,10,0.009029
2018-05-21,21400,21540,21310,21500,201.5,10000,10,0.009005
2018-05-22,21490,21530,21440,21450,192.5,10000,10,0.009018
2018-05-23,21480,21490,21130,21210,199.5,10000,10,0.009085
2018-05-24,21110,21130,20850,20900,209.5,10000,10,0.009153
2018-05-25,20970,21030,20570,20930,218.5,10000,10,0.009141
2018-05-28,20890,21040,20750,20980,213.5,10000,10,0.00914
2018-05-29,20980,20990,20720,20790,215,10000,10,0.009194
2018-05-30,20710,20720,20410,20520,222.5,10000,10,0.009182
2018-05-31,20570,20760,20530,20680,227,10000,10,0.00919
2018-06-01,20680,20810,20500,20710,234.5,10000,10,0.00913
2018-06-04,20730,21010,20720,21000,240.5,10000,10,0.009106
2018-06-05,20990,21090,20950,21010,239.5,10000,10,0.009108
2018-06-06,21010,21143,20920,21130,242.65,10000,10,0.009076
2018-06-07,21150,21350,21080,21350,249.65,10000,10,0.009116
2018-06-08,21340,21370,21130,21160,246.15,10000,10,0.009129
2018-06-11,21090,21330,21010,21330,251.15,10000,10,0.009088
2018-06-12,21360,21510,21280,21370,257.15,10000,10,0.00906
2018-06-13,21370,21470,21300,21450,259.15,10000,10,0.009063
2018-06-14,21430,21440,21210,21240,262.15,10000,10,0.009039
2018-06-15,21210,21400,21200,21370,266.15,10000,10,0.009037
2018-06-18,21320,21340,21090,21160,268.65,10000,10,0.009046
2018-06-19,21170,21210,20720,20720,288.65,10000,10,0.009086
2018-06-20,20680,21070,20610,21020,293.65,10000,10,0.009062
2018-06-21,21010,21280,20890,21140,295.15,10000,10,0.009093
2018-06-22,21130,21140,20900,21000,284.15,10000,10,0.009093
2018-06-25,21060,21130,20800,20840,286.15,10000,10,0.00911
2018-06-26,20790,20870,20520,20860,290.15,10000,10,0.009088
2018-06-27,20850,20910,20700,20770,281.65,10000,10,0.00907
2018-06-28,20710,20940,20550,20770,289.15,10000,10,0.009051
2018-06-29,20800,20850,20630,20830,284.65,10000,10,0.009034
2018-07-02,20790,20880,20280,20280,299.65,10000,10,0.009017
2018-07-03,20240,20450,20080,20250,311.15,10000,10,0.009042
2018-07-04,20330,20420,20110,20240,315.5,10000,10,0.00905
2018-07-05,20210,20260,19970,20030,316.5,10000,10,0.009037
2018-07-06,20130,20390,20120,20340,322.5,10000,10,0.009053
2018-07-09,20280,20620,20220,20610,326.5,10000,10,0.009022
2018-07-10,20600,20840,20570,20730,328.5,10000,10,0.009009
2018-07-11,20730,20780,20260,20450,346,10000,10,0.008927
2018-07-12,20400,20760,20400,20750,352,10000,10,0.008886
2018-07-13,20760,21210,20730,21140,366,10000,10,0.0089
2018-07-17,21120,21360,21040,21260,368,10000,10,0.008859
2018-07-18,21220,21470,21180,21340,358,10000,10,0.008862
2018-07-19,21370,21440,21270,21330,343.5,10000,10,0.008891
2018-07-20,21320,21390,21050,21260,341,10000,10,0.008974
2018-07-23,21260,21280,20850,20920,350.5,10000,10,0.008981
2018-07-24,20930,21090,20920,21050,342.5,10000,10,0.008993
2018-07-25,21030,21170,21010,21140,333,10000,10,0.009012
2018-07-26,21160,21190,21030,21100,330.5,10000,10,0.008991
2018-07-27,21110,21240,21100,21220,318,10000,10,0.009007
2018-07-30,21210,21280,21030,21060,319.5,10000,10,0.009004
2018-07-31,21080,21210,20870,21040,306.5,10000,10,0.008939
2018-08-01,21010,21320,21010,21320,303.5,10000,10,0.008951
2018-08-02,21290,21310,20970,21050,305.5,10000,10,0.008957
2018-08-03,21010,21150,20910,21050,303,10000,10,0.008988
2018-08-06,21010,21140,20970,21030,293.5,10000,10,0.008977
2018-08-07,21010,21190,20980,21170,284,10000,10,0.008978
2018-08-08,21200,21330,21130,21170,280.5,10000,10,0.009013
2018-08-09,21120,21170,21020,21140,262,10000,10,0.009002
2018-08-10,21110,21160,20780,20840,263,10000,10,0.009014
2018-08-13,20830,20840,20360,20430,263,10000,10,0.009033
2018-08-14,20430,20880,20390,20860,271.5,10000,10,0.008997
2018-08-15,20880,20910,20630,20720,271,10000,10,0.00903
2018-08-16,20730,20770,20380,20700,282,10000,10,0.009018
2018-08-17,20680,20880,20650,20800,276.5,10000,10,0.009049
2018-08-20,20780,20840,20620,20700,266,10000,10,0.009085
2018-08-21,20760,20830,20570,20760,270.5,10000,10,0.009068
2018-08-22,20770,20910,20680,20860,274,10000,10,0.009045
2018-08-23,20880,20990,20850,20950,273,10000,10,0.008985
2018-08-24,20950,21130,20930,21130,276,10000,10,0.008991
2018-08-27,21130,21370,21100,21310,277,10000,10,0.009003
2018-08-28,21320,21530,21300,21340,271.5,10000,10,0.008994
2018-08-29,21350,21510,21310,21390,266,10000,10,0.008955
2018-08-30,21390,21590,21350,21410,260.5,10000,10,0.00901
2018-08-31,21400,21440,21200,21400,260.5,10000,10,0.009005
2018-09-03,21320,21390,21230,21250,260.5,10000,10,0.009003
2018-09-04,21270,21330,21150,21310,259,10000,10,0.008971
2018-09-05,21320,21328,21100,21100,260.4,10000,10,0.008966
2018-09-06,21050,21150,20970,21020,261.9,10000,10,0.00903
2018-09-07,21020,21100,20720,20920,261.9,10000,10,0.009005
2018-09-10,20920,20980,20780,20900,247.9,10000,10,0.008997
2018-09-11,20920,21210,20900,21190,238.9,10000,10,0.008959
2018-09-12,21190,21270,21060,21140,235.4,10000,10,0.008988
2018-09-13,21150,21400,21070,21330,232.4,10000,10,0.008935
2018-09-14,21370,21670,21350,21670,237.9,10000,10,0.008924
2018-09-18,21710,22020,21580,21980,248.9,10000,10,0.0089
2018-09-19,21980,22430,21980,22220,258.4,10000,10,0.008907
2018-09-20,22240,22340,22120,22160,257.9,10000,10,0.00889
2018-09-21,22200,22520,22180,22450,268.9,10000,10,0.008882
2018-09-25,22450,22510,22350,22440,266.9,10000,10,0.008852
2018-09-26,22470,22730,22450,22700,267.9,10000,10,0.008871
2018-09-27,22650,22790,22470,22530,272.4,10000,10,0.008819
2018-09-28,22510,22990,22470,22820,288.4,10000,10,0.008796
2018-10-01,22810,23020,22700,23010,292.4,10000,10,0.008778
2018-10-02,23020,23180,22910,22980,293.9,10000,10,0.008797
2018-10-03,22940,23010,22730,22840,299.4,10000,10,0.008731
2018-10-04,22870,23060,22610,22620,312.9,10000,10,0.008777
2018-10-05,22620,22720,22320,22520,321.5,10000,10,0.008794
2018-10-09,22480,22590,22140,22170,335,10000,10,0.008853
2018-10-10,22190,22300,22020,22230,330,10000,10,0.008907
2018-10-11,22220,22280,21100,21280,379,10000,10,0.008916
2018-10-12,21490,21610,20940,21350,397,10000,10,0.008913
2018-10-15,21360,21370,20890,20890,410.5,10000,10,0.008947
2018-10-16,20900,21240,20730,21120,419.5,10000,10,0.008909
2018-10-17,21160,21650,21130,21590,429,10000,10,0.008877
2018-10-18,21610,21620,21290,21290,423.5,10000,10,0.008914
2018-10-19,21340,21450,20860,21230,430.5,10000,10,0.008886
2018-10-22,21220,21390,20960,21330,441,10000,10,0.008864
2018-10-23,21370,21390,20620,20620,461.5,10000,10,0.008893
2018-10-24,20680,20910,20330,20730,482.5,10000,10,0.008908
2018-10-25,20640,20800,19890,19970,513.5,10000,10,0.008896
2018-10-26,20070,20490,19660,19930,539,10000,10,0.008938
2018-10-29,19880,20170,19490,19800,547,10000,10,0.008898
2018-10-30,19820,20270,19500,20180,569.5,10000,10,0.008843
2018-10-31,20200,20610,20010,20580,586,10000,10,0.008853
2018-11-01,20560,20640,20240,20240,592,10000,10,0.008872
2018-11-02,20260,21000,20230,20930,608,10000,10,0.008834
2018-11-05,20940,20980,20540,20570,610,10000,10,0.008835
2018-11-06,20610,20900,20580,20900,604,10000,10,0.008815
2018-11-07,20900,21140,20680,20820,613,10000,10,0.00881
2018-11-08,20810,21280,20790,21200,578.5,10000,10,0.008768
2018-11-09,21170,21200,20920,20970,559,10000,10,0.008788
2018-11-12,20910,21020,20700,20950,551,10000,10,0.008784
2018-11-13,20940,20960,20170,20460,565,10000,10,0.008787
2018-11-14,20450,20690,20320,20520,557,10000,10,0.008801
2018-11-15,20470,20630,20250,20520,559.5,10000,10,0.0088
2018-11-16,20560,20640,20240,20350,550,10000,10,0.008863
2018-11-19,20340,20550,20190,20540,546.5,10000,10,0.008885
2018-11-20,20510,20620,20210,20240,528.5,10000,10,0.008869
2018-11-21,20210,20260,19870,20220,519,10000,10,0.008844
2018-11-22,20230,20450,20170,20400,487.5,10000,10,0.008853
2018-11-26,20410,20540,20220,20530,462,10000,10,0.008804
2018-11-27,20570,20770,20510,20700,441,10000,10,0.008787
2018-11-28,20670,20930,20620,20930,418,10000,10,0.008796
2018-11-29,20930,21140,20870,20940,401.5,10000,10,0.008812
2018-11-30,20960,21080,20890,21050,391,10000,10,0.008812
2018-12-03,21050,21410,20950,21340,375.5,10000,10,0.008799
2018-12-04,21360,21410,20710,20770,388.5,10000,10,0.008866
2018-12-05,20770,20880,20280,20580,402,10000,10,0.008835
2018-12-06,20600,20650,20000,20150,411.5,10000,10,0.008875
2018-12-07,20230,20430,19770,20320,420,10000,10,0.008874
2018-12-10,20240,20390,19840,19840,433.5,10000,10,0.008823
2018-12-11,19910,20070,19650,19830,438.5,10000,10,0.00882
2018-12-12,19830,20350,19820,20350,425.5,10000,10,0.008827
2018-12-13,20330,20550,20250,20530,422,10000,10,0.008803
2018-12-14,20550,20600,20020,20050,432,10000,10,0.00882
2018-12-17,20070,20250,19950,20200,427,10000,10,0.008863
2018-12-18,20190,20200,19750,19820,431.5,10000,10,0.008887
2018-12-19,19820,19970,19560,19670,431.5,10000,10,0.00889
2018-12-20,19680,19870,18950,18960,458,10000,10,0.008986
2018-12-21,19050,19230,18690,18800,471,10000,10,0.00899
2018-12-25,18830,18910,17720,17720,514.5,10000,10,0.009066
2018-12-26,17690,18250,17590,18140,534.5,10000,10,0.00898
2018-12-27,18070,18940,18070,18770,562.5,10000,10,0.009011
2018-12-28,18680,18810,18250,18750,577,10000,10,0.009069
2019-01-04,18570,18780,17960,18230,608.5,10000,10,0.009214
2019-01-07,18270,19000,18230,18820,624,10000,10,0.009198
2019-01-08,18840,19070,18700,18970,607.5,10000,10,0.009196
2019-01-09,19000,19220,18940,19170,591.5,10000,10,0.009245
2019-01-10,19180,19210,18820,18860,578.5,10000,10,0.009223
2019-01-11,18860,19120,18760,19070,563.5,10000,10,0.009216
2019-01-15,19070,19310,18910,19260,556,10000,10,0.0092
2019-01-16,19240,19300,19040,19180,548,10000,10,0.009167
2019-01-17,19200,19320,19060,19100,534.5,10000,10,0.009153
2019-01-18,19030,19420,18930,19380,544,10000,10,0.009109
2019-01-21,19370,19680,19350,19470,531.5,10000,10,0.009119
2019-01-22,19460,19540,19280,19310,529.5,10000,10,0.009143
2019-01-23,19290,19420,19080,19310,524,10000,10,0.009123
2019-01-24,19280,19470,19160,19310,519,10000,10,0.009121
2019-01-25,19310,19570,19240,19530,489.5,10000,10,0.009129
2019-01-28,19540,19630,19350,19390,476.5,10000,10,0.009145
2019-01-29,19390,19410,19130,19380,431,10000,10,0.009141
2019-01-30,19350,19490,19250,19360,410,10000,10,0.009172
2019-01-31,19340,19630,19330,19500,381.5,10000,10,0.009186
2019-02-01,19510,19660,19370,19470,368,10000,10,0.009133
2019-02-04,19510,19650,19450,19600,337,10000,10,0.009099
2019-02-05,19600,19710,19540,19580,307,10000,10,0.009094
2019-02-06,19580,19700,19560,19620,295.5,10000,10,0.009093
2019-02-07,19590,19640,19380,19470,294.5,10000,10,0.009107
2019-02-08,19450,19530,19040,19040,299.5,10000,10,0.009111
2019-02-12,19030,19630,18910,19630,317.5,10000,10,0.009051
2019-02-13,19590,19950,19580,19910,316,10000,10,0.009009
2019-02-14,19890,19970,19800,19940,311.5,10000,10,0.009052
2019-02-15,19960,19990,19570,19650,319.5,10000,10,0.009052
2019-02-18,19630,20070,19580,20050,319.5,10000,10,0.009041
2019-02-19,20050,20080,19950,20050,309.5,10000,10,0.009041
2019-02-20,20040,20230,19970,20170,309.5,10000,10,0.009021
2019-02-21,20180,20300,20050,20190,305,10000,10,0.009032
2019-02-22,20200,20230,20060,20150,298,10000,10,0.009035
2019-02-25,20160,20330,20140,20300,291,10000,10,0.009004
2019-02-26,20310,20370,20120,20230,289.5,10000,10,0.009043
2019-02-27,20220,20340,20190,20310,283,10000,10,0.009009
2019-02-28,20260,20340,20110,20140,282.5,10000,10,0.008978
2019-03-01,20090,20400,20030,20370,286,10000,10,0.008937
2019-03-04,20400,20620,20380,20570,284,10000,10,0.008949
2019-03-05,20570,20580,20350,20500,285.5,10000,10,0.008937
2019-03-06,20510,20590,20300,20350,291.5,10000,10,0.008947
2019-03-07,20350,20410,20160,20180,297,10000,10,0.008962
2019-03-08,20150,20260,19720,19720,311,10000,10,0.008996
2019-03-11,19710,19910,19590,19880,302.5,10000,10,0.008992
2019-03-12,19910,20340,19840,20280,291.5,10000,10,0.008981
2019-03-13,20280,20300,19930,20000,291.5,10000,10,0.008996
2019-03-14,20000,20290,19990,20070,298,10000,10,0.008951
2019-03-15,20070,20320,20040,20190,291,10000,10,0.00897
2019-03-18,20210,20400,20160,20360,278.5,10000,10,0.008974
2019-03-19,20360,20380,20190,20320,281.5,10000,10,0.008977
2019-03-20,20340,20450,20260,20380,278,10000,10,0.009033
2019-03-22,20390,20440,20200,20290,277.5,10000,10,0.009097
2019-03-25,20300,20360,19630,19690,305.5,10000,10,0.009094
2019-03-26,19710,20220,19700,20100,322.5,10000,10,0.009039
2019-03-27,20100,20330,20080,20330,322.5,10000,10,0.009048
2019-03-28,20310,20330,19910,20010,336,10000,10,0.009038
2019-03-29,20020,20230,20000,20160,336,10000,10,0.009021
2019-04-01,20150,20630,20110,20400,343.5,10000,10,0.008981
2019-04-02,20430,20700,20420,20420,346,10000,10,0.008983
2019-04-03,20420,20680,20420,20670,347.5,10000,10,0.008969
2019-04-04,20700,20780,20600,20650,342,10000,10,0.008955
2019-04-05,20660,20780,20630,20740,337,10000,10,0.008951
2019-04-08,20750,20920,20680,20720,322,10000,10,0.00897
2019-04-09,20740,20760,20640,20690,312,10000,10,0.008998
2019-04-10,20690,20720,20490,20650,298.5,10000,10,0.009008
2019-04-11,20660,20680,20550,20620,286.5,10000,10,0.008956
2019-04-12,20640,20820,20570,20810,284,10000,10,0.008927
2019-04-15,20780,21180,20780,21130,290,10000,10,0.008926
2019-04-16,21110,21210,21060,21170,285.5,10000,10,0.008928
2019-04-17,21170,21290,21120,21220,284.5,10000,10,0.008923
2019-04-18,21230,21300,20990,21060,290.5,10000,10,0.00893
2019-04-19,21070,21220,21000,21150,289.5,10000,10,0.008936
2019-04-22,21140,21230,21040,21190,262.5,10000,10,0.008933
2019-04-23,21160,21220,21060,21190,244,10000,10,0.008939
2019-04-24,21180,21320,21070,21120,244,10000,10,0.008913
2019-04-25,21100,21310,21080,21300,234.5,10000,10,0.008959
2019-04-26,21210,21260,21010,21200,237.5,10000,10,0.008962
2019-05-07,21170,21300,20820,20890,235.5,10000,10,0.00907
2019-05-08,20950,20970,20460,20530,246,10000,10,0.009082
2019-05-09,20540,20620,20250,20330,251.5,10000,10,0.00911
2019-05-10,20280,20540,20010,20260,269,10000,10,0.009095
2019-05-13,20280,20460,20020,20120,283.5,10000,10,0.009149
2019-05-14,20070,20090,19700,19980,292.5,10000,10,0.009123
2019-05-15,20020,20140,19910,20110,298,10000,10,0.009125
2019-05-16,20050,20130,19820,20000,302,10000,10,0.009104
2019-05-17,19970,20340,19950,20220,315,10000,10,0.009085
2019-05-20,20230,20380,20080,20260,317.5,10000,10,0.009086
2019-05-21,20240,20280,20000,20200,311.5,10000,10,0.00905
2019-05-22,20160,20350,20160,20230,313.5,10000,10,0.009062
2019-05-23,20230,20290,20020,20050,318.5,10000,10,0.009124
2019-05-24,20020,20070,19760,20050,318.5,10000,10,0.00915
2019-05-27,20060,20180,19990,20150,317,10000,10,0.009132
2019-05-28,20180,20240,20130,20180,313,10000,10,0.009143
2019-05-29,20130,20170,19830,19900,322.5,10000,10,0.009125
2019-05-30,19850,19900,19670,19880,321.5,10000,10,0.009123
2019-05-31,19900,19940,19490,19490,332.5,10000,10,0.009235
2019-06-03,19470,19500,19230,19310,331.5,10000,10,0.009253
2019-06-04,19290,19470,19230,19310,319.5,10000,10,0.009247
2019-06-05,19350,19750,19340,19680,316,10000,10,0.00922
2019-06-06,19680,19820,19590,19690,309,10000,10,0.009225
2019-06-07,19750,19870,19690,19870,291.5,10000,10,0.009243
