time,open,high,low,close,Average True Range,Tick value,Tick size,AUDUSD FX
2005-03-10,93.647,93.657,93.547,93.587,0.0695,15,0.005,0.7911
2005-03-11,93.587,93.617,93.557,93.587,0.0695,15,0.005,0.7931
2005-03-14,93.587,93.597,93.547,93.577,0.068,15,0.005,0.7875
2005-03-15,93.577,93.627,93.567,93.597,0.069,15,0.005,0.7909
2005-03-16,93.587,93.627,93.547,93.567,0.07,15,0.005,0.7937
2005-03-17,93.567,93.617,93.557,93.607,0.0685,15,0.005,0.7937
2005-03-18,93.607,93.637,93.587,93.597,0.0665,15,0.005,0.795
2005-03-21,93.597,93.607,93.547,93.557,0.065,15,0.005,0.7853
2005-03-22,93.557,93.557,93.507,93.527,0.0655,15,0.005,0.783
2005-03-23,93.527,93.547,93.437,93.497,0.069,15,0.005,0.7726
2005-03-24,93.497,93.547,93.457,93.537,0.07,15,0.005,0.7726
2005-03-25,93.527,93.547,93.527,93.547,0.068,15,0.005,0.7715
2005-03-29,93.537,93.537,93.487,93.527,0.068,15,0.005,0.7705
2005-03-30,93.517,93.557,93.517,93.537,0.066,15,0.005,0.7705
2005-03-31,93.527,93.577,93.527,93.577,0.063,15,0.005,0.773
2005-04-01,93.577,93.657,93.557,93.637,0.0645,15,0.005,0.7713
2005-04-04,93.627,93.697,93.557,93.617,0.069,15,0.005,0.7678
2005-04-05,93.607,93.667,93.607,93.647,0.0665,15,0.005,0.7692
2005-04-06,93.647,93.767,93.637,93.747,0.0715,15,0.005,0.765
2005-04-07,93.757,93.757,93.657,93.697,0.074,15,0.005,0.7662
2005-04-08,93.697,93.717,93.647,93.687,0.072,15,0.005,0.7718
2005-04-11,93.677,93.687,93.647,93.687,0.071,15,0.005,0.7754
2005-04-12,93.687,93.707,93.677,93.697,0.07,15,0.005,0.7755
2005-04-13,93.697,93.777,93.667,93.757,0.0725,15,0.005,0.7778
2005-04-14,93.757,93.827,93.747,93.817,0.0725,15,0.005,0.7703
2005-04-15,93.807,93.897,93.797,93.857,0.0745,15,0.005,0.7683
2005-04-18,93.837,93.927,93.837,93.907,0.0765,15,0.005,0.768
2005-04-19,93.907,93.947,93.857,93.877,0.078,15,0.005,0.7719
2005-04-20,93.867,93.927,93.867,93.897,0.0785,15,0.005,0.7757
2005-04-21,93.887,93.927,93.807,93.897,0.079,15,0.005,0.7759
2005-04-22,93.887,93.887,93.817,93.837,0.0785,15,0.005,0.7813
2005-04-25,93.827,93.857,93.827,93.847,0.079,15,0.005,0.7807
2005-04-26,93.847,93.907,93.827,93.897,0.08,15,0.005,0.7781
2005-04-27,93.887,93.937,93.867,93.907,0.0815,15,0.005,0.7769
2005-04-28,93.897,93.957,93.887,93.937,0.0825,15,0.005,0.779
2005-04-29,93.927,93.997,93.917,93.927,0.0815,15,0.005,0.7813
2005-05-02,93.917,93.937,93.887,93.937,0.077,15,0.005,0.7798
2005-05-03,93.937,93.967,93.927,93.957,0.076,15,0.005,0.7742
2005-05-04,93.947,94.007,93.937,93.997,0.073,15,0.005,0.7809
2005-05-05,93.987,94.007,93.967,93.987,0.07,15,0.005,0.7808
2005-05-06,93.977,94.037,93.977,94.027,0.0695,15,0.005,0.7753
2005-05-09,94.027,94.037,93.927,93.937,0.073,15,0.005,0.7725
2005-05-10,93.937,93.947,93.917,93.937,0.073,15,0.005,0.7767
2005-05-11,93.937,93.997,93.917,93.977,0.0715,15,0.005,0.7745
2005-05-12,93.967,94.027,93.937,93.977,0.072,15,0.005,0.7658
2005-05-13,93.967,94.017,93.947,94.007,0.0705,15,0.005,0.7615
2005-05-16,94.007,94.047,93.987,94.037,0.069,15,0.005,0.7561
2005-05-17,94.027,94.077,94.007,94.027,0.068,15,0.005,0.7554
2005-05-18,94.017,94.047,93.997,94.017,0.0675,15,0.005,0.7611
2005-05-19,94.017,94.067,94.007,94.017,0.0645,15,0.005,0.7582
2005-05-20,94.007,94.017,93.947,93.967,0.064,15,0.005,0.7561
2005-05-23,93.957,93.967,93.907,93.917,0.0655,15,0.005,0.7595
2005-05-24,93.917,93.997,93.907,93.997,0.066,15,0.005,0.7631
2005-05-25,93.987,94.047,93.967,94.037,0.0665,15,0.005,0.7627
2005-05-26,94.027,94.047,93.987,94.027,0.066,15,0.005,0.7585
2005-05-27,94.017,94.047,93.997,94.047,0.0645,15,0.005,0.7632
2005-05-30,94.037,94.087,94.037,94.087,0.0645,15,0.005,0.7607
2005-05-31,94.087,94.147,94.077,94.117,0.066,15,0.005,0.7559
2005-06-01,94.117,94.157,94.097,94.137,0.0655,15,0.005,0.7495
2005-06-02,94.137,94.197,94.117,94.147,0.0675,15,0.005,0.7544
2005-06-03,94.137,94.177,94.127,94.177,0.067,15,0.005,0.7564
2005-06-06,94.177,94.237,94.127,94.167,0.067,15,0.005,0.7653
2005-06-07,94.167,94.227,94.147,94.207,0.0695,15,0.005,0.7689
2005-06-08,94.197,94.237,94.187,94.207,0.068,15,0.005,0.765
2005-06-09,94.207,94.217,94.157,94.167,0.0665,15,0.005,0.7678
2005-06-10,94.167,94.167,94.107,94.117,0.066,15,0.005,0.7613
2005-06-13,94.107,94.117,94.077,94.087,0.065,15,0.005,0.7615
2005-06-14,94.077,94.077,94.007,94.027,0.0655,15,0.005,0.7632
2005-06-15,94.027,94.047,93.977,93.997,0.0665,15,0.005,0.7697
2005-06-16,93.987,94.027,93.967,93.977,0.0665,15,0.005,0.7732
2005-06-17,93.977,94.017,93.947,94.007,0.0665,15,0.005,0.778
2005-06-20,94.007,94.037,93.987,94.017,0.066,15,0.005,0.7757
2005-06-21,94.017,94.017,93.957,93.977,0.0645,15,0.005,0.7809
2005-06-22,93.977,94.037,93.957,94.017,0.0645,15,0.005,0.7788
2005-06-23,94.017,94.127,94.007,94.117,0.0675,15,0.005,0.7714
2005-06-24,94.107,94.167,94.087,94.157,0.069,15,0.005,0.7695
2005-06-27,94.167,94.207,94.157,94.207,0.069,15,0.005,0.7692
2005-06-28,94.207,94.227,94.167,94.177,0.0685,15,0.005,0.7625
2005-06-29,94.167,94.167,94.117,94.147,0.0685,15,0.005,0.762
2005-06-30,94.137,94.167,94.127,94.147,0.0665,15,0.005,0.7625
2005-07-01,94.147,94.217,94.127,94.177,0.0685,15,0.005,0.7519
2005-07-04,94.167,94.177,94.047,94.067,0.0695,15,0.005,0.7504
2005-07-05,94.057,94.087,94.047,94.087,0.0675,15,0.005,0.7413
2005-07-06,94.077,94.117,94.027,94.107,0.0695,15,0.005,0.7393
2005-07-07,94.107,94.117,94.027,94.047,0.071,15,0.005,0.7396
2005-07-08,94.047,94.227,94.047,94.127,0.077,15,0.005,0.7419
2005-07-11,94.117,94.167,94.047,94.077,0.081,15,0.005,0.7474
2005-07-12,94.067,94.077,94.007,94.037,0.0805,15,0.005,0.7572
2005-07-13,94.037,94.047,93.987,93.997,0.08,15,0.005,0.75
2005-07-14,93.997,94.027,93.977,94.027,0.0795,15,0.005,0.7525
2005-07-15,94.027,94.087,93.997,94.057,0.0805,15,0.005,0.7494
2005-07-18,94.057,94.067,94.007,94.027,0.081,15,0.005,0.7538
2005-07-19,94.017,94.047,93.987,94.007,0.081,15,0.005,0.7505
2005-07-20,94.007,94.047,93.987,94.037,0.08,15,0.005,0.7557
2005-07-21,94.037,94.067,93.987,94.047,0.078,15,0.005,0.7654
2005-07-22,94.047,94.047,93.937,93.967,0.0795,15,0.005,0.7634
2005-07-25,93.957,94.047,93.957,94.037,0.0815,15,0.005,0.7628
2005-07-26,94.037,94.057,93.997,94.047,0.0815,15,0.005,0.7579
2005-07-27,94.047,94.097,94.027,94.087,0.082,15,0.005,0.7562
2005-07-28,94.087,94.087,94.037,94.077,0.0825,15,0.005,0.76
2005-07-29,94.077,94.137,94.047,94.127,0.0825,15,0.005,0.7566
2005-08-01,94.117,94.127,94.017,94.027,0.0815,15,0.005,0.7617
2005-08-02,94.017,94.037,93.967,94.007,0.083,15,0.005,0.765
2005-08-03,93.997,94.017,93.957,93.977,0.0815,15,0.005,0.7718
2005-08-04,93.967,94.007,93.957,93.997,0.0795,15,0.005,0.7725
2005-08-05,93.987,93.997,93.947,93.967,0.073,15,0.005,0.7682
2005-08-08,93.957,93.967,93.827,93.937,0.074,15,0.005,0.7643
2005-08-09,93.927,93.987,93.927,93.977,0.0735,15,0.005,0.7615
2005-08-10,93.977,94.037,93.957,94.017,0.0745,15,0.005,0.7653
2005-08-11,94.017,94.047,93.947,93.957,0.077,15,0.005,0.7743
2005-08-12,93.947,94.037,93.947,94.037,0.077,15,0.005,0.7719
2005-08-15,94.037,94.107,94.027,94.107,0.078,15,0.005,0.769
2005-08-16,94.107,94.127,94.077,94.117,0.0775,15,0.005,0.7696
2005-08-17,94.107,94.177,94.087,94.167,0.079,15,0.005,0.7606
2005-08-18,94.167,94.167,94.107,94.147,0.078,15,0.005,0.7532
2005-08-19,94.147,94.197,94.137,94.177,0.0755,15,0.005,0.7515
2005-08-22,94.177,94.177,94.137,94.167,0.073,15,0.005,0.755
2005-08-23,94.157,94.177,94.127,94.157,0.0725,15,0.005,0.756
2005-08-24,94.157,94.197,94.147,94.177,0.0715,15,0.005,0.7557
2005-08-25,94.167,94.197,94.147,94.157,0.0715,15,0.005,0.7596
2005-08-26,94.157,94.207,94.137,94.197,0.0705,15,0.005,0.7561
2005-08-29,94.187,94.267,94.157,94.247,0.0705,15,0.005,0.7528
2005-08-30,94.237,94.247,94.197,94.207,0.0695,15,0.005,0.7491
2005-08-31,94.207,94.287,94.197,94.247,0.071,15,0.005,0.7553
2005-09-01,94.247,94.317,94.237,94.287,0.0725,15,0.005,0.7627
2005-09-02,94.287,94.347,94.267,94.337,0.074,15,0.005,0.7651
2005-09-05,94.337,94.347,94.267,94.307,0.071,15,0.005,0.7672
2005-09-06,94.307,94.307,94.257,94.267,0.0705,15,0.005,0.7678
2005-09-07,94.257,94.267,94.157,94.177,0.072,15,0.005,0.7657
2005-09-08,94.177,94.197,94.107,94.137,0.0715,15,0.005,0.773
2005-09-09,94.137,94.177,94.117,94.137,0.07,15,0.005,0.7751
2005-09-12,94.127,94.167,94.117,94.127,0.0685,15,0.005,0.7686
2005-09-13,94.117,94.127,94.067,94.087,0.069,15,0.005,0.7684
2005-09-14,94.087,94.157,94.077,94.137,0.0685,15,0.005,0.7717
2005-09-15,94.147,94.157,94.097,94.117,0.0685,15,0.005,0.7667
2005-09-16,94.117,94.157,94.067,94.097,0.07,15,0.005,0.7676
2005-09-19,94.087,94.107,94.027,94.047,0.072,15,0.005,0.7671
2005-09-20,94.037,94.087,94.037,94.077,0.072,15,0.005,0.7663
2005-09-21,94.067,94.097,94.017,94.087,0.0735,15,0.005,0.7715
2005-09-22,94.077,94.147,94.077,94.147,0.0745,15,0.005,0.7627
2005-09-23,94.137,94.157,94.087,94.117,0.0745,15,0.005,0.7572
2005-09-26,94.117,94.117,93.997,94.007,0.075,15,0.005,0.7573
2005-09-27,93.997,94.017,93.947,93.957,0.076,15,0.005,0.7559
2005-09-28,93.947,93.997,93.887,93.927,0.077,15,0.005,0.7592
2005-09-29,93.927,93.967,93.917,93.957,0.0755,15,0.005,0.76
2005-09-30,93.957,93.987,93.887,93.927,0.0765,15,0.005,0.762
2005-10-03,93.927,93.937,93.837,93.877,0.0775,15,0.005,0.763
2005-10-04,93.867,93.887,93.807,93.847,0.079,15,0.005,0.7636
2005-10-05,93.837,93.907,93.837,93.907,0.077,15,0.005,0.7564
2005-10-06,93.897,93.957,93.897,93.957,0.0755,15,0.005,0.7584
2005-10-07,93.947,93.957,93.897,93.927,0.0755,15,0.005,0.757
2005-10-10,93.927,93.947,93.857,93.927,0.0775,15,0.005,0.7592
2005-10-11,93.917,93.947,93.887,93.927,0.0775,15,0.005,0.7524
2005-10-12,93.917,93.937,93.857,93.877,0.0775,15,0.005,0.7549
2005-10-13,93.867,93.907,93.827,93.877,0.0785,15,0.005,0.7508
2005-10-14,93.877,93.877,93.817,93.837,0.077,15,0.005,0.7523
2005-10-17,93.827,93.877,93.787,93.837,0.0775,15,0.005,0.75
2005-10-18,93.837,93.857,93.797,93.847,0.078,15,0.005,0.7479
2005-10-19,93.837,93.917,93.817,93.907,0.079,15,0.005,0.7502
2005-10-20,93.907,93.927,93.867,93.897,0.0785,15,0.005,0.753
2005-10-21,93.897,93.947,93.867,93.937,0.079,15,0.005,0.749
2005-10-24,93.927,93.957,93.897,93.937,0.076,15,0.005,0.7516
2005-10-25,93.927,93.927,93.857,93.877,0.0765,15,0.005,0.7568
2005-10-26,93.867,93.877,93.787,93.837,0.0755,15,0.005,0.7548
2005-10-27,93.827,93.867,93.787,93.847,0.077,15,0.005,0.757
2005-10-28,93.847,93.907,93.827,93.897,0.076,15,0.005,0.7493
2005-10-31,93.887,93.897,93.827,93.857,0.0745,15,0.005,0.7482
2005-11-01,93.847,93.867,93.827,93.857,0.0725,15,0.005,0.7444
2005-11-02,93.857,93.887,93.817,93.877,0.0725,15,0.005,0.7429
2005-11-03,93.877,93.877,93.807,93.837,0.073,15,0.005,0.7394
2005-11-04,93.837,93.847,93.757,93.777,0.0745,15,0.005,0.7332
2005-11-07,93.767,93.797,93.707,93.767,0.0745,15,0.005,0.733
2005-11-08,93.767,93.797,93.747,93.787,0.074,15,0.005,0.7346
2005-11-09,93.787,93.817,93.767,93.797,0.0725,15,0.005,0.7366
2005-11-10,93.797,93.817,93.727,93.807,0.073,15,0.005,0.7301
2005-11-11,93.797,93.887,93.787,93.887,0.075,15,0.005,0.733
2005-11-14,93.877,93.937,93.877,93.937,0.0735,15,0.005,0.7271
2005-11-15,93.927,93.937,93.857,93.877,0.0745,15,0.005,0.7334
2005-11-16,93.877,93.917,93.847,93.907,0.073,15,0.005,0.7307
2005-11-17,93.907,93.987,93.887,93.967,0.075,15,0.005,0.7338
2005-11-18,93.967,93.987,93.917,93.957,0.0745,15,0.005,0.7333
2005-11-21,93.947,93.957,93.897,93.917,0.0745,15,0.005,0.7361
2005-11-22,93.907,93.947,93.897,93.937,0.073,15,0.005,0.7376
2005-11-23,93.927,93.987,93.897,93.967,0.073,15,0.005,0.7377
2005-11-24,93.957,93.967,93.907,93.917,0.072,15,0.005,0.7389
2005-11-25,93.917,93.937,93.897,93.917,0.07,15,0.005,0.7358
2005-11-28,93.917,93.947,93.907,93.937,0.0685,15,0.005,0.7417
2005-11-29,93.927,93.957,93.897,93.947,0.0695,15,0.005,0.7379
2005-11-30,93.947,93.967,93.887,93.927,0.07,15,0.005,0.738
2005-12-01,93.917,93.937,93.887,93.907,0.069,15,0.005,0.742
2005-12-02,93.907,93.937,93.887,93.927,0.067,15,0.005,0.748
2005-12-05,93.917,93.937,93.847,93.867,0.067,15,0.005,0.7517
2005-12-06,93.857,93.857,93.777,93.817,0.069,15,0.005,0.753
2005-12-07,93.817,93.867,93.807,93.857,0.0695,15,0.005,0.7477
2005-12-08,93.857,93.857,93.767,93.807,0.0695,15,0.005,0.7496
2005-12-09,93.797,93.877,93.797,93.867,0.0685,15,0.005,0.7505
2005-12-12,93.857,93.867,93.817,93.837,0.068,15,0.005,0.7555
2005-12-13,93.837,93.837,93.787,93.807,0.0665,15,0.005,0.7544
2005-12-14,93.807,93.837,93.777,93.837,0.066,15,0.005,0.7549
2005-12-15,93.837,93.927,93.817,93.917,0.0665,15,0.005,0.7485
2005-12-16,93.917,93.967,93.867,93.957,0.068,15,0.005,0.7437
2005-12-19,93.957,93.967,93.927,93.937,0.067,15,0.005,0.7401
2005-12-20,93.937,93.947,93.917,93.937,0.066,15,0.005,0.7338
2005-12-21,93.937,93.947,93.917,93.947,0.063,15,0.005,0.7333
2005-12-22,93.937,93.957,93.917,93.947,0.062,15,0.005,0.7315
2005-12-23,93.947,94.017,93.927,93.997,0.0645,15,0.005,0.729
2005-12-26,93.997,94.007,93.977,94.007,0.064,15,0.005,0.7304
2005-12-28,94.017,94.047,94.007,94.017,0.063,15,0.005,0.7291
2005-12-29,94.007,94.027,93.987,94.027,0.061,15,0.005,0.7316
2005-12-30,94.027,94.037,94.007,94.037,0.06,15,0.005,0.7328
2006-01-02,94.027,94.047,94.017,94.017,0.059,15,0.005,0.7332
2006-01-03,94.017,94.017,93.977,94.007,0.0565,15,0.005,0.7403
2006-01-04,93.997,94.077,93.987,94.067,0.0565,15,0.005,0.7469
2006-01-05,94.067,94.107,94.047,94.087,0.0565,15,0.005,0.7475
2006-01-06,94.077,94.097,94.067,94.097,0.0535,15,0.005,0.7541
2006-01-09,94.087,94.157,94.067,94.107,0.054,15,0.005,0.7543
2006-01-10,94.097,94.117,94.087,94.097,0.053,15,0.005,0.7489
2006-01-11,94.087,94.097,94.047,94.067,0.053,15,0.005,0.7552
2006-01-12,94.057,94.067,94.027,94.067,0.052,15,0.005,0.7503
2006-01-13,94.067,94.117,94.057,94.117,0.0495,15,0.005,0.7552
2006-01-16,94.117,94.157,94.097,94.137,0.0475,15,0.005,0.7542
2006-01-17,94.137,94.137,94.107,94.117,0.047,15,0.005,0.7524
2006-01-18,94.107,94.167,94.107,94.157,0.0485,15,0.005,0.7473
2006-01-19,94.157,94.177,94.107,94.127,0.0505,15,0.005,0.7466
2006-01-20,94.117,94.117,94.077,94.087,0.051,15,0.005,0.748
2006-01-23,94.077,94.137,94.077,94.137,0.0495,15,0.005,0.7535
2006-01-24,94.127,94.137,94.087,94.117,0.0505,15,0.005,0.752
2006-01-25,94.107,94.117,94.007,94.027,0.054,15,0.005,0.7529
2006-01-26,94.027,94.037,93.937,93.957,0.057,15,0.005,0.7508
2006-01-27,93.957,93.977,93.917,93.947,0.0585,15,0.005,0.7494
2006-01-30,93.937,93.987,93.927,93.947,0.06,15,0.005,0.7488
2006-01-31,93.947,93.967,93.927,93.967,0.06,15,0.005,0.7582
2006-02-01,93.967,93.987,93.917,93.967,0.059,15,0.005,0.753
2006-02-02,93.957,93.967,93.897,93.907,0.0595,15,0.005,0.7532
2006-02-03,93.897,93.937,93.897,93.937,0.06,15,0.005,0.7489
2006-02-06,93.927,93.977,93.887,93.977,0.06,15,0.005,0.7414
2006-02-07,93.977,93.987,93.937,93.947,0.061,15,0.005,0.7397
2006-02-08,93.947,94.007,93.937,93.997,0.062,15,0.005,0.7389
2006-02-09,93.997,94.057,93.967,94.037,0.0645,15,0.005,0.7403
2006-02-10,94.027,94.067,94.007,94.057,0.0645,15,0.005,0.7377
2006-02-13,94.047,94.067,93.977,93.997,0.066,15,0.005,0.7374
2006-02-14,93.987,94.027,93.967,94.007,0.0675,15,0.005,0.7422
2006-02-15,94.007,94.017,93.977,94.017,0.0665,15,0.005,0.739
2006-02-16,94.017,94.027,93.967,94.017,0.066,15,0.005,0.7391
2006-02-17,94.017,94.037,93.987,94.037,0.066,15,0.005,0.7395
2006-02-20,94.037,94.087,94.027,94.077,0.066,15,0.005,0.741
2006-02-21,94.067,94.097,94.047,94.067,0.066,15,0.005,0.7388
2006-02-22,94.067,94.077,94.017,94.047,0.0635,15,0.005,0.7366
2006-02-23,94.037,94.087,94.027,94.077,0.0615,15,0.005,0.7387
2006-02-24,94.077,94.077,94.037,94.057,0.0605,15,0.005,0.7395
2006-02-27,94.047,94.067,93.967,93.997,0.0625,15,0.005,0.7374
2006-02-28,93.987,93.997,93.957,93.987,0.0625,15,0.005,0.7423
2006-03-01,93.987,94.047,93.977,94.027,0.0625,15,0.005,0.7449
2006-03-02,94.027,94.057,93.997,94.007,0.062,15,0.005,0.7484
2006-03-03,94.007,94.017,93.957,93.967,0.063,15,0.005,0.7454
2006-03-06,93.967,93.967,93.897,93.917,0.062,15,0.005,0.7405
2006-03-07,93.917,93.937,93.877,93.927,0.0625,15,0.005,0.7337
2006-03-08,93.917,93.947,93.907,93.937,0.061,15,0.005,0.7344
2006-03-09,93.937,93.947,93.897,93.907,0.059,15,0.005,0.7344
2006-03-10,93.907,93.922,93.892,93.907,0.0575,15,0.005,0.7318
2006-03-13,93.907,93.917,93.842,93.847,0.05675,15,0.005,0.7363
2006-03-14,93.847,93.872,93.842,93.867,0.05525,15,0.005,0.7374
2006-03-15,93.862,93.952,93.862,93.952,0.05775,15,0.005,0.7393
2006-03-16,93.957,93.957,93.917,93.947,0.05675,15,0.005,0.7379
2006-03-17,93.947,94.027,93.937,94.027,0.05875,15,0.005,0.7274
2006-03-20,94.017,94.027,93.997,94.027,0.05725,15,0.005,0.7202
2006-03-21,94.017,94.037,93.997,94.017,0.05675,15,0.005,0.7167
2006-03-22,94.007,94.017,93.947,93.967,0.05725,15,0.005,0.7187
2006-03-23,93.967,93.987,93.957,93.987,0.05575,15,0.005,0.7149
2006-03-24,93.977,94.007,93.937,93.957,0.05725,15,0.005,0.7087
2006-03-27,93.957,94.027,93.947,94.017,0.05625,15,0.005,0.7057
2006-03-28,94.007,94.017,93.987,94.007,0.05575,15,0.005,0.705
2006-03-29,93.997,94.007,93.907,93.937,0.05725,15,0.005,0.7064
2006-03-30,93.937,93.947,93.897,93.927,0.05675,15,0.005,0.7146
2006-03-31,93.927,93.947,93.877,93.897,0.05725,15,0.005,0.7165
2006-04-03,93.897,93.917,93.867,93.897,0.05625,15,0.005,0.7158
2006-04-04,93.877,93.897,93.837,93.857,0.05625,15,0.005,0.7204
2006-04-05,93.857,93.867,93.777,93.837,0.05875,15,0.005,0.728
2006-04-06,93.837,93.857,93.727,93.757,0.06275,15,0.005,0.731
2006-04-07,93.757,93.777,93.717,93.757,0.06425,15,0.005,0.7262
2006-04-10,93.757,93.777,93.657,93.727,0.0665,15,0.005,0.7299
2006-04-11,93.727,93.757,93.657,93.697,0.07,15,0.005,0.7337
2006-04-12,93.687,93.727,93.677,93.727,0.068,15,0.005,0.7326
2006-04-13,93.717,93.727,93.667,93.687,0.069,15,0.005,0.7281
2006-04-14,93.677,93.687,93.637,93.657,0.067,15,0.005,0.7279
2006-04-18,93.657,93.697,93.657,93.687,0.0675,15,0.005,0.742
2006-04-19,93.677,93.727,93.677,93.717,0.068,15,0.005,0.7467
2006-04-20,93.727,93.737,93.657,93.677,0.0685,15,0.005,0.7381
2006-04-21,93.677,93.687,93.607,93.647,0.071,15,0.005,0.7443
2006-04-24,93.647,93.667,93.607,93.667,0.0705,15,0.005,0.7444
2006-04-25,93.667,93.687,93.657,93.687,0.068,15,0.005,0.7461
2006-04-26,93.687,93.697,93.557,93.597,0.0735,15,0.005,0.7529
2006-04-27,93.587,93.597,93.497,93.567,0.0735,15,0.005,0.7563
2006-04-28,93.567,93.627,93.527,93.597,0.076,15,0.005,0.7596
2006-05-01,93.587,93.597,93.557,93.587,0.0745,15,0.005,0.7599
2006-05-02,93.587,93.597,93.517,93.547,0.076,15,0.005,0.762
2006-05-03,93.537,93.557,93.457,93.507,0.078,15,0.005,0.771
2006-05-04,93.507,93.507,93.467,93.487,0.0755,15,0.005,0.7719
2006-05-05,93.477,93.537,93.447,93.527,0.0735,15,0.005,0.7725
2006-05-08,93.517,93.587,93.507,93.557,0.0745,15,0.005,0.7686
2006-05-09,93.547,93.567,93.507,93.527,0.0715,15,0.005,0.7739
2006-05-10,93.517,93.537,93.447,93.477,0.071,15,0.005,0.7746
2006-05-11,93.477,93.487,93.417,93.477,0.072,15,0.005,0.7759
2006-05-12,93.477,93.487,93.447,93.487,0.071,15,0.005,0.7729
2006-05-15,93.477,93.497,93.427,93.477,0.072,15,0.005,0.7607
2006-05-16,93.467,93.527,93.467,93.527,0.073,15,0.005,0.7675
2006-05-17,93.527,93.557,93.497,93.537,0.0735,15,0.005,0.7586
2006-05-18,93.527,93.527,93.457,93.497,0.0735,15,0.005,0.7643
2006-05-19,93.487,93.567,93.487,93.567,0.0735,15,0.005,0.7582
2006-05-22,93.557,93.597,93.537,93.597,0.0735,15,0.005,0.7538
2006-05-23,93.597,93.617,93.577,93.617,0.074,15,0.005,0.7519
2006-05-24,93.607,93.647,93.577,93.607,0.0705,15,0.005,0.7525
2006-05-25,93.597,93.627,93.577,93.597,0.068,15,0.005,0.7602
2006-05-26,93.587,93.607,93.557,93.567,0.0655,15,0.005,0.7576
2006-05-29,93.557,93.577,93.547,93.567,0.065,15,0.005,0.7584
2006-05-30,93.567,93.567,93.517,93.537,0.0635,15,0.005,0.7624
2006-05-31,93.527,93.567,93.517,93.567,0.061,15,0.005,0.7522
2006-06-01,93.567,93.577,93.507,93.537,0.0625,15,0.005,0.7465
2006-06-02,93.527,93.567,93.517,93.557,0.0605,15,0.005,0.7521
2006-06-05,93.547,93.687,93.547,93.667,0.0635,15,0.005,0.7482
2006-06-06,93.657,93.677,93.617,93.627,0.0635,15,0.005,0.7405
2006-06-07,93.627,93.637,93.587,93.627,0.0615,15,0.005,0.7407
2006-06-08,93.627,93.627,93.507,93.547,0.064,15,0.005,0.7412
2006-06-09,93.542,93.567,93.517,93.552,0.0645,15,0.005,0.7481
2006-06-12,93.547,93.557,93.532,93.552,0.06225,15,0.005,0.7462
2006-06-13,93.552,93.557,93.527,93.557,0.06075,15,0.005,0.7375
2006-06-14,93.557,93.607,93.557,93.607,0.06025,15,0.005,0.7369
2006-06-15,93.602,93.607,93.507,93.532,0.06125,15,0.005,0.7427
2006-06-16,93.527,93.537,93.467,93.497,0.06075,15,0.005,0.7381
2006-06-19,93.497,93.507,93.447,93.457,0.06075,15,0.005,0.7365
2006-06-20,93.447,93.467,93.427,93.467,0.06075,15,0.005,0.7376
2006-06-21,93.467,93.497,93.427,93.467,0.06075,15,0.005,0.7399
2006-06-22,93.457,93.487,93.437,93.447,0.06075,15,0.005,0.7339
2006-06-23,93.437,93.457,93.377,93.407,0.06225,15,0.005,0.7317
2006-06-26,93.397,93.407,93.357,93.397,0.06325,15,0.005,0.7325
2006-06-27,93.397,93.417,93.377,93.397,0.06275,15,0.005,0.7325
2006-06-28,93.397,93.437,93.377,93.417,0.06325,15,0.005,0.7293
2006-06-29,93.417,93.417,93.367,93.387,0.06225,15,0.005,0.7389
2006-06-30,93.387,93.487,93.377,93.477,0.06525,15,0.005,0.7421
2006-07-03,93.467,93.537,93.437,93.517,0.06325,15,0.005,0.7422
2006-07-04,93.507,93.507,93.457,93.467,0.06325,15,0.005,0.7449
2006-07-05,93.477,93.507,93.457,93.467,0.06325,15,0.005,0.7419
2006-07-06,93.457,93.457,93.377,93.407,0.06175,15,0.005,0.7464
2006-07-07,93.407,93.437,93.387,93.407,0.06175,15,0.005,0.7514
2006-07-10,93.407,93.477,93.387,93.457,0.065,15,0.005,0.7462
2006-07-11,93.457,93.467,93.397,93.417,0.067,15,0.005,0.7531
2006-07-12,93.407,93.447,93.377,93.397,0.068,15,0.005,0.7518
2006-07-13,93.387,93.397,93.277,93.317,0.069,15,0.005,0.7541
2006-07-14,93.317,93.367,93.317,93.357,0.068,15,0.005,0.7532
2006-07-17,93.357,93.387,93.337,93.357,0.0675,15,0.005,0.7477
2006-07-18,93.347,93.357,93.307,93.327,0.068,15,0.005,0.7464
2006-07-19,93.317,93.337,93.277,93.327,0.0675,15,0.005,0.7501
2006-07-20,93.327,93.397,93.297,93.367,0.07,15,0.005,0.7509
2006-07-21,93.367,93.407,93.337,93.397,0.0695,15,0.005,0.7524
2006-07-24,93.387,93.417,93.307,93.327,0.0725,15,0.005,0.7548
2006-07-25,93.317,93.337,93.297,93.317,0.0725,15,0.005,0.7532
2006-07-26,93.317,93.337,93.217,93.257,0.0755,15,0.005,0.762
2006-07-27,93.257,93.297,93.247,93.287,0.0755,15,0.005,0.763
2006-07-28,93.287,93.307,93.247,93.267,0.073,15,0.005,0.7675
2006-07-31,93.257,93.317,93.247,93.307,0.0715,15,0.005,0.7665
2006-08-01,93.307,93.337,93.287,93.327,0.071,15,0.005,0.7661
2006-08-02,93.317,93.347,93.297,93.327,0.071,15,0.005,0.7637
2006-08-03,93.327,93.377,93.317,93.377,0.0695,15,0.005,0.761
